Step:   2/100Loss: 7.93668ROC-AUC Score: 0.499Average Precision: 0.504Total-Time: 0
Step:   4/100Loss: 7.90593ROC-AUC Score: 0.516Average Precision: 0.514Total-Time: 0
Step:   6/100Loss: 7.84473ROC-AUC Score: 0.524Average Precision: 0.521Total-Time: 1
Step:   8/100Loss: 7.75596ROC-AUC Score: 0.530Average Precision: 0.529Total-Time: 1
Step:  10/100Loss: 7.65092ROC-AUC Score: 0.538Average Precision: 0.538Total-Time: 2
Step:  12/100Loss: 7.54623ROC-AUC Score: 0.549Average Precision: 0.550Total-Time: 2
Step:  14/100Loss: 7.45647ROC-AUC Score: 0.565Average Precision: 0.567Total-Time: 3
Step:  16/100Loss: 7.38706ROC-AUC Score: 0.584Average Precision: 0.587Total-Time: 3
Step:  18/100Loss: 7.33416ROC-AUC Score: 0.605Average Precision: 0.611Total-Time: 4
Step:  20/100Loss: 7.29075ROC-AUC Score: 0.624Average Precision: 0.635Total-Time: 4
Step:  22/100Loss: 7.25193ROC-AUC Score: 0.641Average Precision: 0.656Total-Time: 5
Step:  24/100Loss: 7.21588ROC-AUC Score: 0.653Average Precision: 0.673Total-Time: 5
Step:  26/100Loss: 7.18233ROC-AUC Score: 0.663Average Precision: 0.685Total-Time: 6
Step:  28/100Loss: 7.15157ROC-AUC Score: 0.670Average Precision: 0.694Total-Time: 6
Step:  30/100Loss: 7.12392ROC-AUC Score: 0.677Average Precision: 0.702Total-Time: 7
Step:  32/100Loss: 7.09930ROC-AUC Score: 0.684Average Precision: 0.710Total-Time: 7
Step:  34/100Loss: 7.07733ROC-AUC Score: 0.690Average Precision: 0.717Total-Time: 8
Step:  36/100Loss: 7.05761ROC-AUC Score: 0.696Average Precision: 0.723Total-Time: 8
Step:  38/100Loss: 7.03988ROC-AUC Score: 0.700Average Precision: 0.729Total-Time: 9
Step:  40/100Loss: 7.02394ROC-AUC Score: 0.704Average Precision: 0.733Total-Time: 9
Step:  42/100Loss: 7.00957ROC-AUC Score: 0.708Average Precision: 0.737Total-Time: 10
Step:  44/100Loss: 6.99657ROC-AUC Score: 0.711Average Precision: 0.741Total-Time: 10
Step:  46/100Loss: 6.98480ROC-AUC Score: 0.713Average Precision: 0.744Total-Time: 11
Step:  48/100Loss: 6.97413ROC-AUC Score: 0.716Average Precision: 0.746Total-Time: 11
Step:  50/100Loss: 6.96442ROC-AUC Score: 0.719Average Precision: 0.749Total-Time: 12
Step:  52/100Loss: 6.95559ROC-AUC Score: 0.721Average Precision: 0.751Total-Time: 12
Step:  54/100Loss: 6.94753ROC-AUC Score: 0.723Average Precision: 0.753Total-Time: 13
Step:  56/100Loss: 6.94014ROC-AUC Score: 0.725Average Precision: 0.755Total-Time: 13
Step:  58/100Loss: 6.93336ROC-AUC Score: 0.726Average Precision: 0.756Total-Time: 14
Step:  60/100Loss: 6.92715ROC-AUC Score: 0.727Average Precision: 0.757Total-Time: 14
Step:  62/100Loss: 6.92146ROC-AUC Score: 0.728Average Precision: 0.758Total-Time: 14
Step:  64/100Loss: 6.91623ROC-AUC Score: 0.729Average Precision: 0.759Total-Time: 15
Step:  66/100Loss: 6.91142ROC-AUC Score: 0.729Average Precision: 0.760Total-Time: 15
Step:  68/100Loss: 6.90697ROC-AUC Score: 0.729Average Precision: 0.760Total-Time: 16
Step:  70/100Loss: 6.90283ROC-AUC Score: 0.729Average Precision: 0.761Total-Time: 16
Step:  72/100Loss: 6.89897ROC-AUC Score: 0.729Average Precision: 0.761Total-Time: 17
Step:  74/100Loss: 6.89534ROC-AUC Score: 0.729Average Precision: 0.761Total-Time: 17
Step:  76/100Loss: 6.89193ROC-AUC Score: 0.730Average Precision: 0.761Total-Time: 18
Step:  78/100Loss: 6.88871ROC-AUC Score: 0.730Average Precision: 0.761Total-Time: 18
Step:  80/100Loss: 6.88567ROC-AUC Score: 0.730Average Precision: 0.762Total-Time: 19
Step:  82/100Loss: 6.88278ROC-AUC Score: 0.730Average Precision: 0.762Total-Time: 19
Step:  84/100Loss: 6.88004ROC-AUC Score: 0.730Average Precision: 0.762Total-Time: 20
Step:  86/100Loss: 6.87743ROC-AUC Score: 0.730Average Precision: 0.762Total-Time: 20
Step:  88/100Loss: 6.87494ROC-AUC Score: 0.731Average Precision: 0.762Total-Time: 21
Step:  90/100Loss: 6.87257ROC-AUC Score: 0.731Average Precision: 0.763Total-Time: 21
Step:  92/100Loss: 6.87030ROC-AUC Score: 0.731Average Precision: 0.763Total-Time: 22
Step:  94/100Loss: 6.86814ROC-AUC Score: 0.731Average Precision: 0.763Total-Time: 22
Step:  96/100Loss: 6.86607ROC-AUC Score: 0.731Average Precision: 0.763Total-Time: 23
Step:  98/100Loss: 6.86409ROC-AUC Score: 0.732Average Precision: 0.763Total-Time: 23
Step: 100/100Loss: 6.86219ROC-AUC Score: 0.732Average Precision: 0.763Total-Time: 24
Step:   2/100Loss: 7.93655ROC-AUC Score: 0.517Average Precision: 0.514Total-Time: 0
Step:   4/100Loss: 7.90534ROC-AUC Score: 0.529Average Precision: 0.530Total-Time: 1
Step:   6/100Loss: 7.84338ROC-AUC Score: 0.535Average Precision: 0.539Total-Time: 1
Step:   8/100Loss: 7.75349ROC-AUC Score: 0.539Average Precision: 0.546Total-Time: 2
Step:  10/100Loss: 7.64682ROC-AUC Score: 0.544Average Precision: 0.553Total-Time: 2
Step:  12/100Loss: 7.54008ROC-AUC Score: 0.552Average Precision: 0.563Total-Time: 3
Step:  14/100Loss: 7.44811ROC-AUC Score: 0.565Average Precision: 0.579Total-Time: 3
Step:  16/100Loss: 7.37693ROC-AUC Score: 0.583Average Precision: 0.598Total-Time: 4
Step:  18/100Loss: 7.32339ROC-AUC Score: 0.603Average Precision: 0.620Total-Time: 4
Step:  20/100Loss: 7.28036ROC-AUC Score: 0.622Average Precision: 0.641Total-Time: 5
Step:  22/100Loss: 7.24232ROC-AUC Score: 0.638Average Precision: 0.658Total-Time: 5
Step:  24/100Loss: 7.20697ROC-AUC Score: 0.650Average Precision: 0.673Total-Time: 6
Step:  26/100Loss: 7.17411ROC-AUC Score: 0.660Average Precision: 0.684Total-Time: 6
Step:  28/100Loss: 7.14417ROC-AUC Score: 0.667Average Precision: 0.694Total-Time: 7
Step:  30/100Loss: 7.11734ROC-AUC Score: 0.674Average Precision: 0.702Total-Time: 7
Step:  32/100Loss: 7.09340ROC-AUC Score: 0.679Average Precision: 0.709Total-Time: 8
Step:  34/100Loss: 7.07203ROC-AUC Score: 0.684Average Precision: 0.715Total-Time: 8
Step:  36/100Loss: 7.05293ROC-AUC Score: 0.689Average Precision: 0.720Total-Time: 8
