Step:  32/100Loss: 5.63649ROC-AUC Score: 0.766Average Precision: 0.801Total-Time: 8
Step:  34/100Loss: 5.55321ROC-AUC Score: 0.772Average Precision: 0.806Total-Time: 8
Step:  36/100Loss: 5.47700ROC-AUC Score: 0.778Average Precision: 0.812Total-Time: 9
Step:  38/100Loss: 5.40715ROC-AUC Score: 0.784Average Precision: 0.818Total-Time: 9
Step:  40/100Loss: 5.34320ROC-AUC Score: 0.790Average Precision: 0.823Total-Time: 10
Step:  42/100Loss: 5.28462ROC-AUC Score: 0.794Average Precision: 0.828Total-Time: 10
Step:  44/100Loss: 5.23101ROC-AUC Score: 0.797Average Precision: 0.831Total-Time: 11
Step:  46/100Loss: 5.18194ROC-AUC Score: 0.800Average Precision: 0.834Total-Time: 11
Step:  48/100Loss: 5.13697ROC-AUC Score: 0.803Average Precision: 0.836Total-Time: 12
Step:  50/100Loss: 5.09565ROC-AUC Score: 0.806Average Precision: 0.838Total-Time: 12
Step:  52/100Loss: 5.05762ROC-AUC Score: 0.809Average Precision: 0.840Total-Time: 13
Step:  54/100Loss: 5.02256ROC-AUC Score: 0.811Average Precision: 0.842Total-Time: 13
Step:  56/100Loss: 4.99010ROC-AUC Score: 0.813Average Precision: 0.844Total-Time: 14
Step:  58/100Loss: 4.96002ROC-AUC Score: 0.815Average Precision: 0.845Total-Time: 14
Step:  60/100Loss: 4.93205ROC-AUC Score: 0.816Average Precision: 0.845Total-Time: 15
Step:  62/100Loss: 4.90589ROC-AUC Score: 0.817Average Precision: 0.846Total-Time: 16
Step:  64/100Loss: 4.88139ROC-AUC Score: 0.818Average Precision: 0.847Total-Time: 16
Step:  66/100Loss: 4.85838ROC-AUC Score: 0.818Average Precision: 0.847Total-Time: 17
Step:  68/100Loss: 4.83672ROC-AUC Score: 0.819Average Precision: 0.847Total-Time: 17
Step:  70/100Loss: 4.81633ROC-AUC Score: 0.819Average Precision: 0.848Total-Time: 18
Step:  72/100Loss: 4.79701ROC-AUC Score: 0.819Average Precision: 0.848Total-Time: 18
Step:  74/100Loss: 4.77867ROC-AUC Score: 0.820Average Precision: 0.848Total-Time: 19
Step:  76/100Loss: 4.76120ROC-AUC Score: 0.820Average Precision: 0.848Total-Time: 19
Step:  78/100Loss: 4.74453ROC-AUC Score: 0.820Average Precision: 0.849Total-Time: 20
Step:  80/100Loss: 4.72858ROC-AUC Score: 0.821Average Precision: 0.849Total-Time: 20
Step:  82/100Loss: 4.71332ROC-AUC Score: 0.821Average Precision: 0.850Total-Time: 21
Step:  84/100Loss: 4.69870ROC-AUC Score: 0.822Average Precision: 0.850Total-Time: 21
Step:  86/100Loss: 4.68466ROC-AUC Score: 0.822Average Precision: 0.850Total-Time: 22
Step:  88/100Loss: 4.67116ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 22
Step:  90/100Loss: 4.65816ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 23
Step:  92/100Loss: 4.64562ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 23
Step:  94/100Loss: 4.63351ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 24
Step:  96/100Loss: 4.62179ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 24
Step:  98/100Loss: 4.61045ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 25
Step: 100/100Loss: 4.59946ROC-AUC Score: 0.822Average Precision: 0.851Total-Time: 25
Step:   2/100Loss: 7.93440ROC-AUC Score: 0.513Average Precision: 0.512Total-Time: 0
Step:   4/100Loss: 7.88574ROC-AUC Score: 0.537Average Precision: 0.542Total-Time: 1
Step:   6/100Loss: 7.78586ROC-AUC Score: 0.553Average Precision: 0.562Total-Time: 1
Step:   8/100Loss: 7.63239ROC-AUC Score: 0.566Average Precision: 0.578Total-Time: 2
Step:  10/100Loss: 7.43298ROC-AUC Score: 0.581Average Precision: 0.593Total-Time: 2
Step:  12/100Loss: 7.20377ROC-AUC Score: 0.597Average Precision: 0.611Total-Time: 3
Step:  14/100Loss: 6.96561ROC-AUC Score: 0.619Average Precision: 0.634Total-Time: 3
Step:  16/100Loss: 6.73785ROC-AUC Score: 0.645Average Precision: 0.662Total-Time: 4
Step:  18/100Loss: 6.53366ROC-AUC Score: 0.675Average Precision: 0.694Total-Time: 4
Step:  20/100Loss: 6.35888ROC-AUC Score: 0.703Average Precision: 0.724Total-Time: 5
Step:  22/100Loss: 6.21160ROC-AUC Score: 0.728Average Precision: 0.750Total-Time: 5
Step:  24/100Loss: 6.08347ROC-AUC Score: 0.746Average Precision: 0.770Total-Time: 6
