11	11711	20
11	14878	20
12	6149	10
12	6394	10
12	6651	10
12	7007	10
12	7190	10
12	7604	10
12	7807	10
12	8032	10
12	8627	10
12	8836	10
12	9109	10
12	9189	10
12	9397	10
12	9629	10
12	9704	10
12	10064	10
12	10221	10
12	10288	10
12	14878	20
12	18914	20
12	19240	20
13	6149	10
13	6211	10
13	6215	10
13	6365	10
13	6377	10
13	6485	10
13	6513	10
13	6672	10
13	6855	10
13	6903	10
13	6947	10
13	7123	10
13	7128	10
13	7564	10
13	7568	10
13	7601	10
13	7808	10
13	8546	10
13	8836	10
13	8922	10
13	9121	10
13	9355	10
13	9594	10
13	9749	10
13	9834	10
13	9835	10
13	9954	10
13	14878	20
13	17830	20
13	18914	20
14	7032	10
14	7062	10
14	7741	10
14	8892	10
14	9170	10
14	9406	10
14	9526	10
14	9668	10
14	9767	10
14	10194	10
14	10304	10
14	10432	10
14	21501	20
15	6571	10
15	7062	10
15	7083	10
15	7808	10
15	8128	10
15	8720	10
15	9285	10
15	9355	10
15	9512	10
15	9674	10
15	9708	10
15	10205	10
15	10213	10
15	14763	20
16	6776	10
16	8639	10
16	10222	10
16	15502	20
17	6216	10
17	6276	10
17	6281	10
17	6299	10
17	6455	10
17	6800	10
17	6829	10
17	6949	10
17	7365	10
17	7598	10
17	8189	10
17	8374	10
17	8409	10
17	8515	10
17	8598	10
17	8737	10
17	9334	10
17	9416	10
17	9428	10
17	9469	10
17	9805	10
17	10005	10
17	10180	10
17	11711	20
18	21062	20
19	6206	10
19	6235	10
19	6271	10
19	6320	10
19	6333	10
19	6365	10
19	6412	10
19	6439	10
19	6446	10
19	6480	10
19	6513	10
19	6547	10
19	6571	10
19	6632	10
19	6692	10
19	6736	10
19	6742	10
19	6753	10
19	6785	10
19	6887	10
19	7014	10
19	7062	10
19	7067	10
19	7083	10
19	7084	10
19	7098	10
19	7128	10
19	7173	10
19	7192	10
19	7344	10
19	7354	10
19	7390	10
19	7469	10
19	7604	10
19	7619	10
19	7639	10
19	7642	10
19	7647	10
19	7736	10
19	7805	10
19	7808	10
19	7995	10
19	8008	10
19	8023	10
19	8298	10
19	8299	10
19	8306	10
19	8371	10
19	8445	10
19	8461	10
19	8470	10
19	8484	10
19	8602	10
19	8803	10
19	8836	10
19	8975	10
19	8989	10
19	9077	10
19	9174	10
19	9216	10
19	9355	10
19	9525	10
19	9541	10
19	9563	10
19	9626	10
19	9732	10
19	9896	10
19	9898	10
19	9967	10
19	10033	10
19	10066	10
19	10168	10
19	10200	10
19	10222	10
19	10259	10
19	10289	10
19	10336	10
19	10397	10
19	10410	10
19	10448	10
19	10464	10
19	11711	20
19	13956	20
19	15502	20
19	15540	20
19	17389	20
19	19564	20
19	20509	20
20	6241	10
20	6297	10
20	7012	10
20	7057	10
20	7062	10
20	9033	10
20	10258	10
20	10299	10
20	15502	20
21	6248	10
21	6278	10
21	6299	10
21	6365	10
21	6469	10
21	6480	10
21	6499	10
21	6517	10
21	6656	10
21	6661	10
21	6751	10
21	6785	10
21	6797	10
21	7062	10
21	7083	10
21	7128	10
21	7162	10
21	7173	10
21	7247	10
21	7344	10
21	7390	10
21	7427	10
21	7495	10
21	7518	10
21	7604	10
21	7694	10
21	7721	10
21	7730	10
21	7808	10
21	7854	10
21	7870	10
21	8080	10
21	8156	10
21	8177	10
21	8298	10
21	8340	10
21	8438	10
21	8836	10
21	8922	10
21	9097	10
21	9222	10
21	9355	10
21	9698	10
21	9749	10
21	9966	10
21	10005	10
21	10131	10
21	10286	10
21	10299	10
21	10470	10
21	13007	20
21	13406	20
21	14878	20
21	17830	20
21	19240	20
21	19743	20
21	21062	20
22	6513	10
22	7062	10
22	8836	10
22	9144	10
22	10168	10
22	14878	20
22	19435	20
23	17905	20
24	6544	10
24	8340	10
24	8841	10
24	8884	10
24	15502	20
24	16252	20
24	22726	20
25	10299	10
25	23286	20
26	6215	10
26	6278	10
26	6281	10
26	6349	10
26	6353	10
26	6365	10
26	6398	10
26	6578	10
26	6661	10
26	6708	10
26	7017	10
26	7062	10
26	7067	10
26	7083	10
26	7084	10
26	7128	10
26	7166	10
26	7215	10
26	7639	10
26	7642	10
26	7808	10
26	7920	10
26	7972	10
26	7999	10
26	8191	10
26	8237	10
26	8299	10
26	8445	10
26	8614	10
26	8739	10
26	8836	10
26	8861	10
26	9112	10
26	9176	10
26	9279	10
26	9293	10
26	9396	10
26	9748	10
26	10128	10
26	10340	10
26	19240	20
27	6149	10
27	6334	10
27	6469	10
27	6544	10
27	6753	10
27	6797	10
27	7062	10
27	7084	10
27	7128	10
27	7390	10
27	7639	10
27	7664	10
27	7720	10
27	8295	10
27	8340	10
27	8363	10
27	8371	10
27	8407	10
27	8666	10
27	8857	10
27	9033	10
27	9159	10
27	9292	10
27	9311	10
27	9406	10
27	9434	10
27	9698	10
27	9749	10
27	9993	10
27	10448	10
27	10450	10
27	12033	20
27	13959	20
28	6186	10
28	6215	10
28	6224	10
28	6229	10
28	6257	10
28	6299	10
28	6325	10
28	6359	10
28	6387	10
28	6399	10
28	6417	10
28	6435	10
28	6444	10
28	6446	10
28	6457	10
28	6495	10
28	6544	10
28	6567	10
28	6591	10
28	6605	10
28	6627	10
28	6661	10
28	6664	10
28	6672	10
28	6751	10
28	6761	10
28	6768	10
28	6806	10
28	6857	10
28	6902	10
28	6955	10
28	7017	10
28	7037	10
28	7062	10
28	7068	10
28	7083	10
28	7128	10
28	7188	10
28	7189	10
28	7278	10
28	7282	10
28	7338	10
28	7344	10
28	7354	10
28	7381	10
28	7390	10
28	7391	10
28	7401	10
28	7435	10
28	7515	10
28	7518	10
28	7527	10
28	7604	10
28	7609	10
28	7641	10
28	7642	10
28	7647	10
28	7681	10
28	7685	10
28	7711	10
28	7716	10
28	7777	10
28	7801	10
28	7808	10
28	7898	10
28	7938	10
28	7969	10
28	8007	10
28	8039	10
28	8063	10
28	8080	10
28	8091	10
28	8111	10
28	8128	10
28	8145	10
28	8158	10
28	8270	10
28	8288	10
28	8298	10
28	8318	10
28	8327	10
28	8386	10
28	8407	10
28	8410	10
28	8416	10
28	8440	10
28	8445	10
28	8448	10
28	8450	10
28	8458	10
28	8546	10
28	8588	10
28	8703	10
28	8744	10
28	8749	10
28	8759	10
28	8792	10
28	8793	10
28	8812	10
28	8836	10
28	8847	10
28	8852	10
28	8864	10
28	8920	10
28	8973	10
28	8983	10
28	9004	10
28	9006	10
28	9048	10
28	9069	10
28	9156	10
28	9168	10
28	9246	10
28	9258	10
28	9293	10
28	9311	10
28	9333	10
28	9396	10
28	9407	10
28	9409	10
28	9422	10
28	9433	10
28	9448	10
28	9477	10
28	9512	10
28	9539	10
28	9547	10
28	9566	10
28	9569	10
28	9616	10
28	9621	10
28	9627	10
28	9650	10
28	9674	10
28	9704	10
28	9728	10
28	9732	10
28	9749	10
28	9765	10
28	9767	10
28	9789	10
28	9820	10
28	9883	10
28	9895	10
28	9985	10
28	10033	10
28	10070	10
28	10115	10
28	10124	10
28	10156	10
28	10171	10
28	10183	10
28	10187	10
28	10200	10
28	10222	10
28	10248	10
28	10250	10
28	10289	10
28	10362	10
28	10381	10
28	10401	10
28	10406	10
28	10471	10
28	10505	20
28	11711	20
28	12208	20
28	12380	20
28	13958	20
28	14006	20
28	14047	20
28	14878	20
28	15607	20
28	16294	20
28	16969	20
28	18633	20
28	19240	20
28	19552	20
28	21541	20
28	22301	20
28	23249	20
29	6947	10
29	7128	10
29	7720	10
29	8836	10
29	14878	20
30	6215	10
30	6499	10
30	6544	10
30	6866	10
30	7582	10
30	7642	10
30	7808	10
30	7953	10
30	8793	10
30	8989	10
30	9433	10
30	9616	10
30	9674	10
30	10200	10
30	21501	20
31	6544	10
31	7062	10
31	7115	10
31	7241	10
31	8499	10
31	9143	10
31	9397	10
31	9943	10
31	14878	20
32	14878	20
33	6235	10
33	6281	10
33	6314	10
33	6409	10
33	6480	10
33	6753	10
33	6785	10
33	7062	10
33	7128	10
33	7357	10
33	7582	10
33	7696	10
33	7805	10
33	7951	10
33	8052	10
33	8091	10
33	8134	10
33	8171	10
33	8192	10
33	8299	10
33	8440	10
33	8499	10
33	8911	10
33	9626	10
33	9749	10
33	9868	10
33	9883	10
33	10465	10
33	18914	20
33	19240	20
34	19240	20
35	6632	10
35	7639	10
35	7824	10
35	8863	10
35	9144	10
35	9843	10
35	19240	20
35	21501	20
36	6439	10
36	6624	10
36	6959	10
36	6983	10
36	6995	10
36	7032	10
36	7062	10
36	7924	10
36	8295	10
36	8407	10
36	8499	10
36	8897	10
36	9123	10
36	9219	10
36	9526	10
36	9567	10
36	10222	10
36	10304	10
36	10358	10
36	10401	10
36	11711	20
37	6149	10
37	6186	10
37	6412	10
37	6513	10
37	6804	10
37	7003	10
37	7128	10
37	7188	10
37	7433	10
37	7661	10
37	8158	10
37	8185	10
37	8299	10
37	8318	10
37	8602	10
37	8796	10
37	8836	10
37	9099	10
37	9144	10
37	9179	10
37	9370	10
37	9388	10
37	9496	10
37	9498	10
37	9509	10
37	9898	10
37	9968	10
37	10040	10
37	10220	10
37	10266	10
37	10437	10
37	11711	20
37	14878	20
37	19240	20
37	19435	20
37	20911	20
38	6544	10
38	6751	10
38	7439	10
38	7543	10
38	8386	10
38	8407	10
38	8499	10
38	17389	20
39	6174	10
39	6241	10
39	6661	10
39	6663	10
39	6736	10
39	6832	10
39	6947	10
39	7062	10
39	7083	10
39	7084	10
39	7128	10
39	7215	10
39	7240	10
39	7344	10
39	7516	10
39	7722	10
39	7736	10
39	7738	10
39	7803	10
39	8023	10
39	8031	10
39	8061	10
39	8132	10
39	8220	10
39	8298	10
39	8299	10
39	8340	10
39	8351	10
39	8394	10
39	8445	10
39	8461	10
39	8793	10
39	8805	10
39	8836	10
39	8861	10
39	9075	10
39	9083	10
39	9748	10
39	9896	10
39	9941	10
39	9957	10
39	10017	10
39	10101	10
39	10200	10
39	10222	10
39	10258	10
39	10397	10
39	10450	10
39	10457	10
39	15502	20
40	6206	10
40	6281	10
40	6299	10
40	6785	10
40	7062	10
40	7344	10
40	7642	10
40	7767	10
40	7898	10
40	8192	10
40	8410	10
40	8768	10
40	8793	10
40	8836	10
40	9908	10
40	10077	10
40	10108	10
40	10159	10
40	10222	10
40	10254	10
40	10258	10
40	10477	10
40	12067	20
40	12700	20
40	12766	20
40	18123	20
40	19397	20
41	7601	10
41	14878	20
42	6365	10
42	6626	10
42	6751	10
42	6815	10
42	7067	10
42	7084	10
42	7237	10
42	7661	10
42	7875	10
42	8183	10
42	8230	10
42	8434	10
42	8612	10
42	8836	10
42	8922	10
42	8967	10
42	9322	10
42	9594	10
42	9623	10
42	9629	10
42	9674	10
42	9732	10
42	9873	10
42	9991	10
42	14878	20
43	6235	10
43	6446	10
43	6586	10
43	6682	10
43	6751	10
43	6761	10
43	6768	10
43	7017	10
43	7128	10
43	7344	10
43	7518	10
43	7711	10
43	7801	10
43	7808	10
43	8407	10
43	8491	10
43	9674	10
43	9807	10
43	10222	10
43	15502	20
44	7486	10
44	15502	20
45	6149	10
45	6231	10
45	6346	10
45	6347	10
45	6632	10
45	7062	10
45	7226	10
45	7344	10
45	7465	10
45	7639	10
45	7692	10
45	7740	10
45	7786	10
45	8287	10
45	8445	10
45	8602	10
45	8793	10
45	9054	10
45	9737	10
45	12038	20
45	19435	20
46	6205	10
46	6215	10
46	6499	10
46	6661	10
46	6751	10
46	6753	10
46	6866	10
46	7040	10
46	7062	10
46	7083	10
46	7128	10
46	7344	10
46	7604	10
46	7808	10
46	7847	10
46	7951	10
46	8044	10
46	8546	10
46	8571	10
46	8793	10
46	8989	10
46	9048	10
46	9566	10
46	9569	10
46	10096	10
46	10200	10
46	10401	10
46	14878	20
46	18914	20
47	6751	10
47	14878	20
48	6751	10
48	9147	10
48	15023	20
49	6186	10
49	6256	10
49	6265	10
49	6664	10
49	6687	10
49	6725	10
49	6804	10
49	7007	10
49	7083	10
49	7433	10
49	7468	10
49	7808	10
49	8028	10
49	8045	10
49	8053	10
49	9144	10
49	9189	10
49	9388	10
49	9406	10
49	9592	10
49	9674	10
49	9915	10
49	10054	10
49	10200	10
49	10296	10
49	11711	20
49	14878	20
49	18065	20
49	18960	20
50	6499	10
50	6544	10
50	6571	10
50	6817	10
50	7128	10
50	7390	10
50	7642	10
50	7720	10
50	7809	10
50	8197	10
50	8340	10
50	8407	10
50	8440	10
50	8577	10
50	8827	10
50	9102	10
50	11711	20
50	12018	20
50	12066	20
50	16611	20
50	17389	20
51	6199	10
51	6203	10
51	6210	10
51	6281	10
51	6353	10
51	6365	10
51	6383	10
51	6403	10
51	6409	10
51	6426	10
51	6439	10
51	6447	10
51	6493	10
51	6499	10
51	6529	10
51	6748	10
51	6753	10
51	6832	10
51	6866	10
51	6932	10
51	6934	10
51	7014	10
51	7062	10
51	7085	10
51	7128	10
51	7240	10
51	7244	10
51	7328	10
51	7358	10
51	7366	10
51	7390	10
51	7411	10
51	7509	10
51	7522	10
51	7545	10
51	7553	10
51	7568	10
51	7598	10
51	7642	10
51	7664	10
51	7696	10
51	7870	10
51	7887	10
51	7897	10
51	7909	10
51	7951	10
51	8000	10
51	8016	10
51	8017	10
51	8052	10
51	8192	10
51	8193	10
51	8288	10
51	8296	10
51	8298	10
51	8340	10
51	8445	10
51	8448	10
51	8480	10
51	8484	10
51	8499	10
51	8538	10
51	8692	10
51	8751	10
51	8779	10
51	8814	10
51	8830	10
51	8852	10
51	8861	10
51	8872	10
51	9083	10
51	9204	10
51	9265	10
51	9273	10
51	9289	10
51	9359	10
51	9452	10
51	9458	10
51	9525	10
51	9593	10
51	9672	10
51	9749	10
51	9811	10
51	9868	10
51	9889	10
51	10053	10
51	10128	10
51	10193	10
51	10222	10
51	10264	10
51	10296	10
51	10338	10
51	14878	20
51	15502	20
51	15540	20
51	18914	20
52	6149	10
52	6250	10
52	6517	10
52	6748	10
52	7240	10
52	8035	10
52	8295	10
52	9315	10
52	9325	10
52	9496	10
52	9711	10
52	17389	20
53	18900	20
54	6205	10
54	6215	10
54	6377	10
54	6446	10
54	6505	10
54	6606	10
54	6682	10
54	6737	10
54	6753	10
54	6768	10
54	7000	10
54	7073	10
54	7083	10
54	7123	10
54	7344	10
54	7381	10
54	7390	10
54	7429	10
54	7518	10
54	7527	10
54	7543	10
54	7563	10
54	7568	10
54	7674	10
54	7711	10
54	7801	10
54	7808	10
54	7812	10
54	7923	10
54	8288	10
54	8298	10
54	8382	10
54	8386	10
54	8445	10
54	8546	10
54	8555	10
54	8639	10
54	8836	10
54	8847	10
54	8856	10
54	8987	10
54	8989	10
54	9028	10
54	9147	10
54	9184	10
54	9467	10
54	9536	10
54	9674	10
54	9732	10
54	9749	10
54	9767	10
54	9811	10
54	9959	10
54	9966	10
54	10168	10
54	10199	10
54	10220	10
54	10406	10
54	10442	10
54	15502	20
54	21501	20
55	8897	10
55	15540	20
56	6751	10
56	7062	10
56	7582	10
56	17389	20
57	7017	10
57	7344	10
57	8827	10
57	9136	10
57	9463	10
57	15502	20
57	19564	20
58	6199	10
58	6210	10
58	6439	10
58	6447	10
58	6493	10
58	6785	10
58	6934	10
58	7244	10
58	7328	10
58	7366	10
58	7411	10
58	7522	10
58	7598	10
58	7642	10
58	7870	10
58	7887	10
58	7897	10
58	7909	10
58	8000	10
58	8016	10
58	8193	10
58	8296	10
58	8480	10
58	8751	10
58	8814	10
58	9083	10
58	9525	10
58	9672	10
58	10264	10
58	10296	10
58	10338	10
58	10362	10
58	15502	20
59	14878	20
60	6174	10
60	6186	10
60	6235	10
60	6278	10
60	6299	10
60	6398	10
60	6423	10
60	6479	10
60	6499	10
60	6511	10
60	6540	10
60	6542	10
60	6543	10
60	6544	10
60	6564	10
60	6571	10
60	6661	10
60	6664	10
60	6672	10
60	6747	10
60	6751	10
60	6763	10
60	6959	10
60	6961	10
60	7062	10
60	7084	10
60	7123	10
60	7128	10
60	7226	10
60	7259	10
60	7268	10
60	7344	10
60	7354	10
60	7392	10
60	7450	10
60	7495	10
60	7496	10
60	7548	10
60	7568	10
60	7582	10
60	7604	10
60	7631	10
60	7634	10
60	7642	10
60	7670	10
60	7709	10
60	7805	10
60	7808	10
60	7919	10
60	7956	10
60	7965	10
60	7999	10
60	8026	10
60	8128	10
60	8157	10
60	8185	10
60	8285	10
60	8298	10
60	8299	10
60	8342	10
60	8368	10
60	8373	10
60	8386	10
60	8445	10
60	8499	10
60	8645	10
60	8679	10
60	8704	10
60	8739	10
60	8749	10
60	8792	10
60	8836	10
60	8864	10
60	8935	10
60	8989	10
60	9072	10
60	9132	10
60	9150	10
60	9156	10
60	9184	10
60	9193	10
60	9273	10
60	9287	10
60	9293	10
60	9315	10
60	9382	10
60	9387	10
60	9388	10
60	9397	10
60	9406	10
60	9447	10
60	9458	10
60	9496	10
60	9592	10
60	9594	10
60	9618	10
60	9674	10
60	9684	10
60	9732	10
60	9749	10
60	9767	10
60	9798	10
60	9805	10
60	9824	10
60	9941	10
60	10051	10
60	10200	10
60	10212	10
60	10222	10
60	10242	10
60	10265	10
60	10343	10
60	10349	10
60	10381	10
60	10401	10
60	10456	10
60	10470	10
60	11711	20
60	14878	20
60	17389	20
61	14878	20
62	6203	10
62	6215	10
62	6333	10
62	6353	10
62	6398	10
62	6457	10
62	6546	10
62	6661	10
62	6729	10
62	6747	10
62	6832	10
62	6866	10
62	6898	10
62	7014	10
62	7017	10
62	7034	10
62	7040	10
62	7047	10
62	7062	10
62	7073	10
62	7083	10
62	7112	10
62	7123	10
62	7136	10
62	7281	10
62	7282	10
62	7286	10
62	7330	10
62	7344	10
62	7392	10
62	7514	10
62	7516	10
62	7518	10
62	7519	10
62	7550	10
62	7563	10
62	7609	10
62	7634	10
62	7642	10
62	7711	10
62	7801	10
62	7805	10
62	7808	10
62	7866	10
62	7965	10
62	7976	10
62	8040	10
62	8053	10
62	8128	10
62	8295	10
62	8298	10
62	8299	10
62	8340	10
62	8407	10
62	8484	10
62	8492	10
62	8743	10
62	8749	10
62	8793	10
62	8869	10
62	8953	10
62	8958	10
62	8989	10
62	9048	10
62	9236	10
62	9293	10
62	9307	10
62	9311	10
62	9319	10
62	9433	10
62	9466	10
62	9569	10
62	9650	10
62	9732	10
62	9805	10
62	9806	10
62	9824	10
62	9876	10
62	9904	10
62	9933	10
62	9959	10
62	9989	10
62	9996	10
62	10052	10
62	10091	10
62	10200	10
62	10222	10
62	10252	10
62	10299	10
62	10301	10
62	10328	10
62	10362	10
62	10478	10
62	14608	20
62	16319	20
62	16581	20
62	17461	20
62	18914	20
62	20179	20
62	21501	20
63	6278	10
63	6299	10
63	6417	10
63	6605	10
63	6661	10
63	6751	10
63	6898	10
63	7062	10
63	7128	10
63	7604	10
63	7625	10
63	7808	10
63	7824	10
63	7910	10
63	8398	10
63	8496	10
63	8783	10
63	8975	10
63	9293	10
63	9352	10
63	9674	10
63	9876	10
63	9986	10
63	10200	10
63	17389	20
64	6365	10
64	6517	10
64	6947	10
64	8448	10
64	8475	10
64	9594	10
64	10199	10
64	10448	10
64	10579	20
65	6143	10
65	6281	10
65	6426	10
65	6512	10
65	7128	10
65	7550	10
65	7568	10
65	7604	10
65	7696	10
65	7709	10
65	7824	10
65	7923	10
65	8099	10
65	8128	10
65	8157	10
65	8177	10
65	8185	10
65	8304	10
65	8938	10
65	8975	10
65	9315	10
65	9406	10
65	9440	10
65	9511	10
65	9582	10
65	9594	10
65	9618	10
65	9769	10
65	9898	10
65	9957	10
65	10128	10
65	10283	10
65	10298	10
65	15502	20
65	16354	20
65	22293	20
66	6216	10
66	6299	10
66	6365	10
66	6377	10
66	6446	10
66	6499	10
66	6669	10
66	6762	10
66	6797	10
66	6918	10
66	7034	10
66	7062	10
66	7079	10
66	7083	10
66	7354	10
66	7478	10
66	7642	10
66	7674	10
66	7801	10
66	8020	10
66	8351	10
66	8371	10
66	8407	10
66	8573	10
66	8609	10
66	8933	10
66	9205	10
66	9270	10
66	9289	10
66	9592	10
66	9595	10
66	9684	10
66	10145	10
66	10371	10
66	10448	10
66	11711	20
66	16611	20
66	19435	20
67	6237	10
67	8445	10
67	8986	10
67	15502	20
67	16252	20
67	17830	20
67	21062	20
68	6281	10
68	7062	10
68	7084	10
68	9184	10
68	9289	10
68	14878	20
69	6143	10
69	6322	10
69	6664	10
69	6747	10
69	6751	10
69	7083	10
69	7805	10
69	7808	10
69	8266	10
69	8299	10
69	8440	10
69	8793	10
69	9156	10
69	9674	10
69	10051	10
69	10222	10
69	10401	10
69	14878	20
70	6143	10
70	6186	10
70	6229	10
70	6237	10
70	6324	10
70	6417	10
70	6443	10
70	6520	10
70	6544	10
70	6547	10
70	6591	10
70	6632	10
70	6664	10
70	6747	10
70	6748	10
70	6751	10
70	6785	10
70	6794	10
70	7014	10
70	7062	10
70	7083	10
70	7084	10
70	7115	10
70	7128	10
70	7240	10
70	7294	10
70	7390	10
70	7416	10
70	7588	10
70	7604	10
70	7609	10
70	7631	10
70	7634	10
70	7639	10
70	7685	10
70	7720	10
70	7805	10
70	7808	10
70	7824	10
70	7870	10
70	7953	10
70	7981	10
70	8266	10
70	8298	10
70	8299	10
70	8407	10
70	8440	10
70	8749	10
70	8793	10
70	8874	10
70	8942	10
70	9048	10
70	9099	10
70	9156	10
70	9184	10
70	9289	10
70	9293	10
70	9407	10
70	9433	10
70	9489	10
70	9551	10
70	9610	10
70	9674	10
70	9807	10
70	9876	10
70	9897	10
70	10002	10
70	10008	10
70	10051	10
70	10056	10
70	10222	10
70	10225	10
70	10230	10
70	10250	10
70	10381	10
70	10390	10
70	10401	10
70	10403	10
70	11660	20
70	15502	20
70	22122	20
71	6748	10
71	7062	10
71	8407	10
71	11433	20
71	13352	20
71	13841	20
71	13857	20
71	14086	20
71	15841	20
71	16136	20
71	16197	20
71	17169	20
71	18424	20
71	19674	20
71	19883	20
71	20522	20
71	20833	20
71	21947	20
72	6186	10
72	6299	10
72	6324	10
72	6344	10
72	6350	10
72	6426	10
72	6459	10
72	6475	10
72	6499	10
72	6520	10
72	6544	10
72	6546	10
72	6632	10
72	6640	10
72	6751	10
72	6855	10
72	7040	10
72	7062	10
72	7067	10
72	7128	10
72	7247	10
72	7330	10
72	7332	10
72	7344	10
72	7371	10
72	7390	10
72	7392	10
72	7427	10
72	7462	10
72	7516	10
72	7518	10
72	7582	10
72	7592	10
72	7639	10
72	7685	10
72	7696	10
72	7711	10
72	7720	10
72	7801	10
72	7808	10
72	7824	10
72	7910	10
72	7987	10
72	8010	10
72	8298	10
72	8302	10
72	8396	10
72	8407	10
72	8440	10
72	8459	10
72	8546	10
72	8793	10
72	8864	10
72	8973	10
72	8989	10
72	9048	10
72	9083	10
72	9132	10
72	9143	10
72	9156	10
72	9184	10
72	9205	10
72	9289	10
72	9293	10
72	9311	10
72	9406	10
72	9477	10
72	9498	10
72	9595	10
72	9749	10
72	9764	10
72	9807	10
72	9941	10
72	9996	10
72	10051	10
72	10056	10
72	10193	10
72	10200	10
72	10222	10
72	10289	10
72	10362	10
72	22349	20
73	6182	10
73	6206	10
73	6299	10
73	6306	10
73	6353	10
73	6399	10
73	6499	10
73	6513	10
73	6544	10
73	6632	10
73	6855	10
73	7017	10
73	7062	10
73	7128	10
73	7159	10
73	7234	10
73	7568	10
73	7592	10
73	7642	10
73	7759	10
73	8128	10
73	8191	10
73	8299	10
73	8440	10
73	8751	10
73	8803	10
73	8808	10
73	8836	10
73	8897	10
73	8973	10
73	9099	10
73	9235	10
73	9258	10
73	9293	10
73	9397	10
73	9552	10
73	9594	10
73	9618	10
73	9749	10
73	10221	10
73	10362	10
73	12496	20
73	14878	20
73	15150	20
73	19389	20
73	19435	20
74	7604	10
74	7808	10
74	8440	10
74	8793	10
74	9293	10
74	12318	20
75	6149	10
75	6205	10
75	6229	10
75	6241	10
75	6257	10
75	6281	10
75	6299	10
75	6334	10
75	6457	10
75	6499	10
75	6544	10
75	6606	10
75	6715	10
75	6728	10
75	6735	10
